edad,hombre,estrato_energia,tipo_ocupacion,maximo_nivel_educativo,ocupado,nivel_educativo_alto,grado_escolar_aprobado,actividad_ultima_semana,cotizante,pet,llave_hogar,llave_persona,llave_vivienda,horas_trabajadas,ingreso_total,tamanio_firma,informal,chunk,chunk_origen,ans_educ,nivel_educ,exp_potencial,estrato_factor,ln_ingreso_total,edu_may_10,mujer
48,0,3,1,6,1,5,11,1,1,1,1,2,4744440,36,1145333.375,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,31,3,13.951206309797684,1,1
46,1,3,1,7,1,6,6,1,1,1,1,1,4744441,40,3250000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14,terciaria,26,3,14.994165554305921,1,0
61,1,3,4,7,1,6,4,1,2,1,1,1,4744442,40,1000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,42,3,13.815510557964274,1,0
58,0,3,1,7,1,6,4,1,3,1,1,2,4744442,48,1063211,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,39,3,13.876804132452557,1,1
37,1,3,1,6,1,5,11,1,1,1,1,1,4744445,70,1706000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,20,3,14.34966200703376,1,0
44,0,1,1,4,1,3,5,1,1,1,1,1,4744446,78,1193333.375,2,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,33,1,13.992261104624975,0,1
41,1,1,4,4,1,3,5,1,1,1,1,3,4744446,54,1000000,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,30,1,13.815510557964274,0,0
19,0,3,1,7,1,6,1,1,1,1,1,2,4744448,60,869453,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11.5,terciaria,1.5,3,13.675619557261447,1,1
36,1,1,1,4,1,3,5,1,2,1,1,4,4744449,48,869453,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,25,1,13.675619557261447,0,0
31,0,1,1,6,1,5,11,1,1,1,1,5,4744449,48,984877.6875,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,14,1,13.800272737316954,1,1
45,1,3,2,7,1,6,8,1,1,1,1,1,4744450,40,6249999.5,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,15,terciaria,24,3,15.64809194171258,1,0
35,1,1,1,7,1,6,6,1,1,1,1,1,4744451,48,2850000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14,terciaria,15,1,14.862829552244833,1,0
34,0,1,1,7,1,6,6,1,1,1,1,2,4744451,42,2266666.75,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14,terciaria,14,1,14.63382091824293,1,1
55,1,5,5,7,1,6,7,1,1,1,1,1,4744452,10,12000000,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,34.5,5,16.300417207752275,1,0
56,1,5,1,7,1,6,5,1,1,1,1,1,4744453,40,14200000,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,36.5,5,16.46875252257149,1,0
57,0,5,1,7,1,6,4,1,2,1,1,2,4744453,40,900000,4,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,38,5,13.710150042306449,1,1
26,1,5,1,7,1,6,7,1,1,1,1,3,4744453,40,2708333.25,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,5.5,5,14.811843966742734,1,0
41,0,3,4,7,1,6,5,1,1,1,1,3,4744454,48,2800000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,21.5,3,14.845129975145433,1,1
49,0,3,1,7,1,6,4,1,1,1,1,1,4744455,42,2113333.25,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,30,3,14.563776998313122,1,1
38,0,3,1,6,1,5,11,1,1,1,1,1,4744457,48,927786.3125,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,21,3,13.740556718550303,1,1
66,1,3,1,7,1,6,1,1,2,1,1,1,4744458,66,1787500,4,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11.5,terciaria,48.5,3,14.3963285535503,1,0
37,0,3,1,7,1,6,5,1,1,1,1,3,4744458,50,2708333.25,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,17.5,3,14.811843966742734,1,1
20,1,1,1,6,1,5,11,1,1,1,1,2,4744459,48,988211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,3,1,13.803651516681763,1,0
47,1,1,1,7,1,6,3,1,1,1,1,1,4744460,48,1093211,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12.5,terciaria,28.5,1,13.904629795188134,1,0
49,0,1,1,5,1,4,7,1,1,1,1,2,4744460,48,964556.5,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,7,secundaria,36,1,13.779423689187114,0,1
25,1,1,4,7,1,6,4,1,2,1,1,3,4744460,40,700000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,6,1,13.458835614025542,1,0
57,1,3,4,7,1,6,4,1,2,1,1,1,4744461,48,900000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,38,3,13.710150042306449,1,0
24,1,5,5,7,1,6,5,1,2,1,1,3,4744463,40,1800000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,4.5,5,14.403297222866392,1,0
47,1,1,1,4,1,3,5,1,1,1,1,1,4744464,48,968119.6875,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,36,1,13.783111002726981,0,0
46,0,1,1,6,1,5,11,1,1,1,1,2,4744464,56,869453,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,29,1,13.675619557261447,1,1
45,1,5,1,7,1,6,7,1,1,1,1,1,4744465,55,21083334,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,24.5,5,16.863993428524346,1,0
30,1,5,4,7,1,6,5,1,2,1,1,3,4744465,50,2000000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,10.5,5,14.508657738524219,1,0
51,0,5,5,7,1,6,3,6,2,1,1,2,4744465,20,2000000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12.5,terciaria,32.5,5,14.508657738524219,1,1
35,0,5,3,6,1,5,11,1,1,1,1,6,4744465,48,975833.3125,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,18,5,13.791047064436626,1,1
48,1,1,1,5,1,4,6,1,2,1,1,1,4744467,78,720000,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,6,secundaria,36,1,13.487006490992238,0,0
26,0,1,1,7,1,6,3,1,1,1,1,4,4744467,48,1453211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12.5,terciaria,7.5,1,14.189286148802324,1,1
42,0,3,1,7,1,6,2,1,2,1,1,2,4744471,48,1200000,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,24,3,13.997832114758229,1,1
35,1,3,1,7,1,6,5,1,1,1,1,1,4744471,48,2166666.75,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,15.5,3,14.588700484659293,1,0
50,1,2,1,7,1,6,5,1,1,1,1,1,4744472,48,1616666.625,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,30.5,2,14.29587694847236,1,0
26,1,2,1,7,1,6,1,1,1,1,1,2,4744472,48,1000000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11.5,terciaria,8.5,2,13.815510557964274,1,0
28,1,2,1,7,1,6,2,1,1,1,1,3,4744472,60,1647666.625,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,10,2,14.3148706783327,1,0
45,1,2,1,4,1,3,5,6,1,1,1,1,4744473,50,4096000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,34,2,15.225521445701482,0,0
41,0,2,3,4,1,3,5,1,1,1,1,2,4744473,48,1255244.625,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,30,2,14.04284103187225,0,1
57,0,2,3,6,1,5,11,1,2,1,1,3,4744474,48,866666.6875,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,40,2,13.672409738362061,1,1
53,1,2,1,5,1,4,6,1,2,1,1,4,4744474,48,1000000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,6,secundaria,41,2,13.815510557964274,0,0
43,1,2,4,6,1,5,11,1,1,1,1,1,4744475,40,800000,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,26,2,13.592367006650065,1,0
39,0,2,4,7,1,6,6,1,1,1,1,2,4744475,50,3000000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14,terciaria,19,2,14.914122846632385,1,1
36,0,2,1,7,1,6,4,1,2,1,1,2,4744477,75,700000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,17,2,13.458835614025542,1,1
38,1,2,1,6,1,5,11,1,2,1,1,1,4744477,48,1000000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,21,2,13.815510557964274,1,0
45,1,2,1,4,1,3,5,1,1,1,1,1,4744478,66,3250000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,34,2,14.994165554305921,0,0
24,0,2,1,6,1,5,11,1,1,1,1,3,4744478,42,1013333.3125,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,7,2,13.828755764155083,1,1
21,0,2,1,7,1,6,1,1,1,1,1,5,4744478,52,869453,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11.5,terciaria,3.5,2,13.675619557261447,1,1
37,1,2,4,5,1,4,7,1,2,1,1,1,4744479,35,780000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,7,secundaria,24,2,13.567049198665774,0,0
54,0,2,4,5,1,4,9,1,2,1,1,2,4744480,58,720000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,39,2,13.487006490992238,0,1
28,1,2,1,6,1,5,10,1,1,1,1,1,4744481,56,2462000,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,10,media,12,2,14.716484585726535,0,0
35,1,2,4,6,1,5,11,1,2,1,1,1,4744483,48,2000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,18,2,14.508657738524219,1,0
48,0,2,1,6,1,5,10,1,2,1,1,2,4744484,60,500000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,10,media,32,2,13.122363377404328,0,1
39,1,2,5,5,1,4,9,1,2,1,1,1,4744484,60,1000000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,24,2,13.815510557964274,0,0
31,0,2,1,6,1,5,11,1,1,1,1,4,4744485,60,1063211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,14,2,13.876804132452557,1,1
50,0,2,4,5,1,4,9,4,2,1,1,1,4744485,35,150000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,35,2,11.918390573078392,0,1
18,0,2,4,6,1,5,11,1,2,1,1,3,4744486,35,50000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,1,2,10.819778284410283,1,1
59,1,2,1,6,1,5,11,1,2,1,1,1,4744487,35,1000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,42,2,13.815510557964274,1,0
61,1,2,1,1,1,1,0,1,2,1,1,1,4744488,48,869453,4,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,0,ninguno,55,2,13.675619557261447,0,0
55,0,2,1,5,1,4,6,1,2,1,1,2,4744488,54,1100000,4,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,6,secundaria,43,2,13.9108207377686,0,1
25,1,2,4,5,1,4,6,6,2,1,1,4,4744488,48,120000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,6,secundaria,13,2,11.695247021764184,0,0
21,0,2,1,5,1,4,9,6,2,1,1,3,4744488,42,840000,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,6,2,13.641157170819497,0,1
56,1,2,1,3,1,3,2,1,1,1,1,1,4744489,48,1540411,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,2,primaria,48,2,14.247559821899731,0,0
20,1,2,1,7,1,6,2,1,1,1,1,4,4744489,48,1604877.625,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,2,2,14.288558065533453,1,0
57,0,2,4,1,1,1,0,1,2,1,1,1,4744493,40,320000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,0,ninguno,51,2,12.676076274775909,0,1
55,1,2,1,6,1,5,11,1,1,1,1,1,4744494,43,899453,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,38,2,13.709542079756886,1,0
57,0,2,1,6,1,5,11,4,1,1,1,2,4744494,24,588211,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,40,2,13.284841006049236,1,1
23,1,2,1,6,1,5,11,1,2,1,1,1,4744495,30,600000,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,6,2,13.304684934198283,1,0
28,1,2,4,6,1,5,11,1,2,1,1,1,4744496,48,1600000,3,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,11,2,14.28551418721001,1,0
61,1,2,4,5,1,4,6,1,2,1,1,1,4744497,48,700000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,6,secundaria,49,2,13.458835614025542,0,0
37,1,2,4,6,1,5,11,1,2,1,1,3,4744497,48,250000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,20,2,12.429216196844383,1,0
41,1,3,1,7,1,6,5,1,1,1,1,2,4744498,50,1725000,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,21.5,3,14.360737608447597,1,0
69,1,3,4,4,1,3,5,6,2,1,1,3,4744498,4,400000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,58,3,12.89921982609012,0,0
66,1,3,4,7,1,6,4,1,2,1,1,4,4744498,56,1100000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,47,3,13.9108207377686,1,0
58,1,2,5,7,1,6,3,1,1,1,1,1,4744500,35,1000000,2,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12.5,terciaria,39.5,2,13.815510557964274,1,0
26,1,2,1,7,1,6,2,1,1,1,1,3,4744500,48,984044.3125,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,8,2,13.799426208048889,1,0
52,1,2,1,4,1,3,5,1,2,1,1,1,4744501,48,500000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,41,2,13.122363377404328,0,0
63,1,2,1,6,1,5,11,1,1,1,1,1,4744502,60,16041667,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,46,2,16.590700082683334,1,0
38,0,2,1,7,1,6,6,1,1,1,1,2,4744502,48,8866667,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14,terciaria,18,2,15.997809522677802,1,1
35,1,2,1,7,1,6,7,1,1,1,1,2,4744503,55,4500000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,14.5,2,15.319587954740548,1,0
34,0,2,2,7,1,6,7,6,1,1,1,1,4744503,40,10000000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,13.5,2,16.11809565095832,1,1
38,1,3,1,7,1,6,7,1,1,1,1,1,4744504,40,3501000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,17.5,3,15.068559199936804,1,0
24,1,3,4,7,1,6,2,1,2,1,1,2,4744504,48,1000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,6,3,13.815510557964274,1,0
37,0,3,1,7,1,6,4,1,1,1,1,2,4744505,16,4250000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,18,3,15.2624295409006,1,1
35,1,2,1,7,1,6,7,1,1,1,1,1,4744506,39,5500000,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,14.5,2,15.520258650202699,1,0
42,1,2,4,7,1,6,7,1,1,1,1,2,4744506,78,1500000,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,14.5,terciaria,21.5,2,14.22097566607244,1,0
32,1,2,1,7,1,6,5,6,1,1,1,6,4744506,12,1088211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,12.5,2,13.90004562141882,1,0
31,1,2,4,7,1,6,5,6,2,1,1,7,4744506,25,2000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,11.5,2,14.508657738524219,1,0
38,1,2,1,7,1,6,12,1,1,1,1,5,4744506,28,1688211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,17,terciaria,15,2,14.33917994632619,1,0
40,0,2,3,4,1,3,5,1,1,1,1,1,4744508,41,930711,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,29,2,13.74370408916488,0,1
44,1,2,1,3,1,3,4,1,1,1,1,2,4744508,40,962786.3125,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,4,primaria,34,2,13.77758676844185,0,0
56,0,2,4,5,1,4,7,1,2,1,1,1,4744509,60,500000,5,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,7,secundaria,43,2,13.122363377404328,0,1
30,1,2,2,7,1,6,5,1,1,1,1,3,4744509,72,2066666.625,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,10.5,2,14.541447541185919,1,0
38,1,2,1,5,1,4,9,1,1,1,1,2,4744509,48,1279877.625,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,23,2,14.062275025856556,0,0
50,0,3,4,7,1,6,9,6,2,1,1,2,4744510,20,2000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,15.5,terciaria,28.5,3,14.508657738524219,1,1
39,1,2,1,7,1,6,5,1,1,1,1,1,4744511,50,2438333.25,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,19.5,2,14.706825269591901,1,0
58,1,2,1,6,1,5,11,1,1,1,1,1,4744512,48,881953,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,41,2,13.689894045587215,1,0
23,1,2,1,7,1,6,5,1,1,1,1,2,4744512,48,954877.6875,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,3.5,2,13.769338535344216,1,0
35,1,2,1,3,1,3,3,1,2,1,1,1,4744513,60,850000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,3,primaria,26,2,13.652991628466498,0,0
39,0,2,1,6,1,5,11,6,1,1,1,1,4744515,48,963619.6875,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,22,2,13.778451980709656,1,1
63,0,2,4,3,1,3,2,1,2,1,1,1,4744518,48,400000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,2,primaria,55,2,12.89921982609012,0,1
41,0,2,1,4,1,3,5,1,1,1,1,4,4744518,48,974711,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,30,2,13.789896295785372,0,1
32,0,2,2,7,1,6,2,1,1,1,1,1,4744519,48,1838211,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,14,2,14.424303374003136,1,1
65,1,2,1,4,1,3,5,1,3,1,1,1,4744520,60,1950000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,54,2,14.48333993053993,0,0
58,1,2,1,7,1,6,2,1,1,1,1,1,4744521,48,7000000,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,40,2,15.761420707019587,1,0
53,0,2,1,7,1,6,5,1,1,1,1,2,4744521,40,1041666.6875,4,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,33.5,2,13.85633257248453,1,1
21,1,2,1,6,1,5,11,1,1,1,1,1,4744522,56,1350000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,4,2,14.115615150414612,1,0
39,0,2,4,6,1,5,11,4,2,1,1,1,4744523,36,600000,5,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,22,2,13.304684934198283,1,1
19,1,2,4,6,1,5,11,2,2,1,1,3,4744523,40,500000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,2,2,13.122363377404328,1,0
18,0,2,4,5,1,4,9,4,2,1,1,5,4744523,32,500000,5,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,9,secundaria,3,2,13.122363377404328,0,1
55,0,3,1,7,1,6,2,1,1,1,1,1,4744524,49,846242,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,37,3,13.64856064969274,1,1
23,0,2,1,6,1,5,11,1,2,1,1,3,4744525,48,800000,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,6,2,13.592367006650065,1,1
32,1,2,1,7,1,6,5,1,1,1,1,1,4744527,48,1616666.625,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,12.5,2,14.29587694847236,1,0
33,1,2,4,7,1,6,5,1,1,1,1,1,4744529,62,2700000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,13.5,2,14.808762330974558,1,0
45,0,2,3,4,1,3,5,1,1,1,1,1,4744530,48,1006666.6875,2,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,5,primaria,34,2,13.822155121378307,0,1
56,1,3,5,6,1,5,11,1,2,1,1,1,4744531,42,2500000,4,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,39,3,14.73180128983843,1,0
21,1,2,1,6,1,5,11,1,1,1,1,2,4744533,48,869453,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,4,2,13.675619557261447,1,0
28,1,2,4,6,1,5,11,1,2,1,1,1,4744534,48,1000000,1,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,11,2,13.815510557964274,1,0
26,0,2,1,6,1,5,11,1,1,1,1,2,4744534,48,963703,2,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,9,2,13.778538434836506,1,1
38,1,3,1,7,1,6,10,1,1,1,1,1,4744535,40,2479166.75,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,16,terciaria,16,3,14.723433073781358,1,0
41,0,3,1,7,1,6,5,1,1,1,1,2,4744535,40,2852333.25,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,21.5,3,14.863647901516234,1,1
42,0,2,1,7,1,6,2,1,1,1,1,1,4744536,56,1017371.4375,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,24,2,13.832732836964531,1,1
22,0,2,1,7,1,6,4,1,1,1,1,2,4744536,48,890286.3125,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13,terciaria,3,2,13.699298389412355,1,1
46,1,2,4,7,1,6,3,1,1,1,1,1,4744537,40,1200000,2,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12.5,terciaria,27.5,2,13.997832114758229,1,0
40,0,2,4,6,1,5,11,1,1,1,1,2,4744537,60,1000000,1,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,23,2,13.815510557964274,1,1
40,0,2,4,7,1,6,5,1,1,1,1,1,4744538,48,3000000,5,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,13.5,terciaria,20.5,2,14.914122846632385,1,1
23,0,3,1,7,1,6,2,1,1,1,1,1,4744539,48,1534453,3,0,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,12,terciaria,5,3,14.243684523703516,1,1
19,0,3,1,6,1,5,11,1,2,1,1,4,4744539,48,781242,2,1,9,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_9.html,11,media,2,3,13.568640239980319,1,1
